페이지,테마,일본어 단어,요미가나,단어 뜻,단어[요미가나],참고
JLPT_N3_암기장::45p,"[쇼핑, 여행]",鍋料理,なべりょうり,전골 요리,鍋料理[なべりょうり],
JLPT_N3_암기장::45p,"[쇼핑, 여행]",美術,びじゅつ,미술,美術[びじゅつ],
JLPT_N3_암기장::45p,"[쇼핑, 여행]",暇,ひま,"짬, 틈",暇[ひま],
JLPT_N3_암기장::45p,"[쇼핑, 여행]",ホテル,ほてる,호텔,ホテル[ほてる],
JLPT_N3_암기장::45p,"[쇼핑, 여행]",祭り,まつり,축제,祭り[まつり],
JLPT_N3_암기장::46p,"[쇼핑, 여행]",野球,やきゅう,야구,野球[やきゅう],
JLPT_N3_암기장::46p,"[쇼핑, 여행]",ヨーロッパ,よーろっぱ,유럽,ヨーロッパ[よーろっぱ],
JLPT_N3_암기장::46p,"[심리, 질병]",生きる,いきる,살다,生きる[いきる],
JLPT_N3_암기장::46p,"[심리, 질병]",痛い,いたい,아프다,痛い[いたい],
JLPT_N3_암기장::46p,"[심리, 질병]",風邪,かぜ,감기,風邪[かぜ],
JLPT_N3_암기장::46p,"[심리, 질병]",嫌いだ,きらいだ,싫어하다,嫌いだ[きらいだ],
JLPT_N3_암기장::46p,"[심리, 질병]",具合が悪い,ぐあいがわるい,몸 상태가 좋지 않다,具合が悪い[ぐあいがわるい],
JLPT_N3_암기장::46p,"[심리, 질병]",けが,けが,부상,けが[けが],
JLPT_N3_암기장::46p,"[심리, 질병]",けがをする,けがをする,"다치다, 부상을 입다",けがをする[けがをする],
JLPT_N3_암기장::46p,"[심리, 질병]",交通事故,こうつうじこ,교통사고,交通事故[こうつうじこ],
JLPT_N3_암기장::46p,"[심리, 질병]",残念だ,ざんねんだ,유감스럽다,残念だ[ざんねんだ],
JLPT_N3_암기장::46p,"[심리, 질병]",信頼,しんらい,신뢰,信頼[しんらい],
JLPT_N3_암기장::46p,"[심리, 질병]",世話をする,せわをする,보살피다,世話をする[せわをする],
JLPT_N3_암기장::46p,"[심리, 질병]",違う,ちがう,다르다,違う[ちがう],
JLPT_N3_암기장::46p,"[심리, 질병]",調子が悪い,ちょうしがわるい,몸 상태가 좋지 않다,調子が悪い[ちょうしがわるい],
JLPT_N3_암기장::46p,"[심리, 질병]",治る,なおる,"낫다, 치료되다",治る[なおる],
JLPT_N3_암기장::46p,"[심리, 질병]",悩む,なやむ,고민하다,悩む[なやむ],
JLPT_N3_암기장::46p,"[심리, 질병]",熱,ねつ,열,熱[ねつ],
JLPT_N3_암기장::46p,"[심리, 질병]",病院,びょういん,병원,病院[びょういん],
JLPT_N3_암기장::46p,"[심리, 질병]",薬局,やっきょく,약국,薬局[やっきょく],
JLPT_N3_암기장::46p,"[학교, 회사]",思いつく,おもいつく,생각이 떠오르다,思いつく[おもいつく],
JLPT_N3_암기장::46p,"[학교, 회사]",稼ぐ,かせぐ,벌다,稼ぐ[かせぐ],
JLPT_N3_암기장::46p,"[학교, 회사]",決める,きめる,정하다,決める[きめる],
JLPT_N3_암기장::46p,"[학교, 회사]",キャンパス,きゃんぱす,캠퍼스,キャンパス[きゃんぱす],
JLPT_N3_암기장::46p,"[학교, 회사]",教科書,きょうかしょ,교과서,教科書[きょうかしょ],
JLPT_N3_암기장::46p,"[학교, 회사]",クラス,くらす,학급,クラス[くらす],
JLPT_N3_암기장::46p,"[학교, 회사]",交換留学,こうかんりゅうがく,교환 유학,交換留学[こうかんりゅうがく],
JLPT_N3_암기장::46p,"[학교, 회사]",作成,さくせい,작성,作成[さくせい],
JLPT_N3_암기장::46p,"[학교, 회사]",締め切り,しめきり,마감,締め切り[しめきり],
JLPT_N3_암기장::46p,"[학교, 회사]",出張,しゅっちょう,출장,出張[しゅっちょう],
JLPT_N3_암기장::46p,"[학교, 회사]",小学校,しょうがっこう,초등학교,小学校[しょうがっこう],
JLPT_N3_암기장::46p,"[학교, 회사]",書類,しょるい,서류,書類[しょるい],
JLPT_N3_암기장::46p,"[학교, 회사]",専攻,せんこう,전공,専攻[せんこう],
JLPT_N3_암기장::46p,"[학교, 회사]",総務,そうむ,총무,総務[そうむ],
JLPT_N3_암기장::46p,"[학교, 회사]",提出,ていしゅつ,제출,提出[ていしゅつ],
JLPT_N3_암기장::46p,"[학교, 회사]",適する,てきする,"적합하다, 적절하다",適する[てきする],
JLPT_N3_암기장::46p,"[학교, 회사]",同期,どうき,동기,同期[どうき],
JLPT_N3_암기장::46p,"[학교, 회사]",面接官,めんせつかん,면접관,面接官[めんせつかん],
JLPT_N3_암기장::46p,"[학교, 회사]",持ち物,もちもの,소지품,持ち物[もちもの],
JLPT_N3_암기장::46p,[여가생활],歌う,うたう,노래하다,歌う[うたう],
JLPT_N3_암기장::46p,[여가생활],踊る,おどる,춤추다,踊る[おどる],
JLPT_N3_암기장::46p,[여가생활],飼う,かう,"키우다, 기르다",飼う[かう],
JLPT_N3_암기장::46p,[여가생활],作品,さくひん,작품,作品[さくひん],
JLPT_N3_암기장::47p,[여가생활],趣味,しゅみ,취미,趣味[しゅみ],
JLPT_N3_암기장::47p,[여가생활],スキー,すきー,스키,スキー[すきー],
JLPT_N3_암기장::47p,[여가생활],テレビ,てれび,텔레비전,テレビ[てれび],
JLPT_N3_암기장::47p,[여가생활],天気,てんき,날씨,天気[てんき],
JLPT_N3_암기장::47p,[여가생활],習い事,ならいごと,배우는 일,習い事[ならいごと],
JLPT_N3_암기장::47p,[여가생활],習う,ならう,배우다,習う[ならう],
JLPT_N3_암기장::47p,[여가생활],登る,のぼる,오르다,登る[のぼる],
JLPT_N3_암기장::47p,[여가생활],費用,ひよう,비용,費用[ひよう],
JLPT_N3_암기장::47p,[여가생활],ペット,ぺっと,애완동물,ペット[ぺっと],
JLPT_N3_암기장::47p,[여가생활],魅力的だ,みりょくてきだ,매력적이다,魅力的だ[みりょくてきだ],
JLPT_N3_암기장::47p,[여가생활],山,やま,산,山[やま],
JLPT_N3_암기장::47p,[여가생활],山登り,やまのぼり,등산,山登り[やまのぼり],
JLPT_N3_암기장::47p,[여가생활],ラジオ,らじお,라디오,ラジオ[らじお],
JLPT_N3_암기장::47p,[여가생활],リフレッシュ,りふれっしゅ,"리프레쉬, 기분 전환",リフレッシュ[りふれっしゅ],
JLPT_N3_암기장::47p,[여가생활],受ける,うける,받다,受ける[うける],
JLPT_N3_암기장::47p,[여가생활],家族,かぞく,가족,家族[かぞく],
JLPT_N3_암기장::47p,[여가생활],カフェイン,かふぇいん,카페인,カフェイン[かふぇいん],
JLPT_N3_암기장::47p,[여가생활],子育て,こそだて,"아이 키우기, 육아",子育て[こそだて],
JLPT_N3_암기장::47p,[여가생활],吐く,はく,내뱉다,吐く[はく],
JLPT_N3_암기장::47p,[여가생활],自信を持つ,じしんをもつ,자신감을 가지다,自信を持つ[じしんをもつ],
JLPT_N3_암기장::47p,[여가생활],深呼吸,しんこきゅう,심호흡,深呼吸[しんこきゅう],
JLPT_N3_암기장::47p,[여가생활],吸い込む,すいこむ,들이마시다,吸い込む[すいこむ],
JLPT_N3_암기장::47p,[여가생활],ダイエット,だいえっと,다이어트,ダイエット[だいえっと],
JLPT_N3_암기장::47p,[여가생활],大丈夫だ,だいじょうぶだ,괜찮다,大丈夫だ[だいじょうぶだ],
JLPT_N3_암기장::47p,[여가생활],治療,ちりょう,치료,治療[ちりょう],
JLPT_N3_암기장::47p,[여가생활],疲れが取れる,つかれがとれる,피로가 풀리다,疲れが取れる[つかれがとれる],
JLPT_N3_암기장::47p,[여가생활],鼻,はな,코,鼻[はな],
JLPT_N3_암기장::47p,[여가생활],ほめる,ほめる,칭찬하다,ほめる[ほめる],
JLPT_N3_암기장::47p,[여가생활],見つける,みつける,"찾다, 발견하다",見つける[みつける],
JLPT_N3_암기장::47p,[여가생활],迷惑をかける,めいわくをかける,폐를 끼치다,迷惑をかける[めいわくをかける],
JLPT_N3_암기장::47p,[여가생활],約束,やくそく,약속,約束[やくそく],
JLPT_N3_암기장::47p,[여가생활],リラックス,りらっくす,릴랙스,リラックス[りらっくす],
JLPT_N3_암기장::47p,[의사소통],言う,いう,말하다,言う[いう],
JLPT_N3_암기장::47p,[의사소통],遠慮,えんりょ,사양,遠慮[えんりょ],
JLPT_N3_암기장::47p,[의사소통],おかけになる,おかけになる,앉으시다,おかけになる[おかけになる],
JLPT_N3_암기장::47p,[의사소통],おしゃべり,おしゃべり,"잡담, 수다",おしゃべり[おしゃべり],
JLPT_N3_암기장::47p,[의사소통],おじゃまする,おじゃまする,"실례하다, 방문하다",おじゃまする[おじゃまする],
JLPT_N3_암기장::47p,[의사소통],おっしゃる,おっしゃる,말씀하시다,おっしゃる[おっしゃる],
JLPT_N3_암기장::47p,[의사소통],係り,かかり,담당,係り[かかり],
JLPT_N3_암기장::47p,[의사소통],聞く,きく,듣다,聞く[きく],
JLPT_N3_암기장::47p,[의사소통],気に入る,きにいる,마음에 들다,気に入る[きにいる],
JLPT_N3_암기장::47p,[의사소통],知る,しる,알다,知る[しる],
JLPT_N3_암기장::47p,[의사소통],たばこを吸う,たばこをすう,담배를 피우다,たばこを吸う[たばこをすう],
JLPT_N3_암기장::47p,[의사소통],どうぞ,どうぞ,"부디, 아무쪼록",どうぞ[どうぞ],
JLPT_N3_암기장::48p,[의사소통],申し上げる,もうしあげる,말씀드리다,申し上げる[もうしあげる],
JLPT_N3_암기장::48p,[의사소통],申し訳ない,もうしわけない,"미안하다, 변명할 여지가 없다",申し訳ない[もうしわけない],
JLPT_N3_암기장::48p,[의사소통],やめる,やめる,"그만두다, 그만하다",やめる[やめる],
JLPT_N3_암기장::48p,[의사소통],悪い,わるい,미안하다,悪い[わるい],
JLPT_N3_암기장::48p,[문화],映画,えいが,영화,映画[えいが],
JLPT_N3_암기장::48p,[문화],会場,かいじょう,회장,会場[かいじょう],
JLPT_N3_암기장::48p,[문화],着物,きもの,기모노,着物[きもの],
JLPT_N3_암기장::48p,[문화],ゲーム,げーむ,게임,ゲーム[げーむ],
JLPT_N3_암기장::48p,[문화],玄関,げんかん,현관,玄関[げんかん],
JLPT_N3_암기장::48p,[문화],コンサート,こんさーと,콘서트,コンサート[こんさーと],
JLPT_N3_암기장::48p,[문화],咲く,さく,피다,咲く[さく],
JLPT_N3_암기장::48p,[문화],誘う,さそう,권하다,誘う[さそう],
JLPT_N3_암기장::48p,[문화],失礼,しつれい,실례,失礼[しつれい],
JLPT_N3_암기장::48p,[문화],小説,しょうせつ,소설,小説[しょうせつ],
JLPT_N3_암기장::48p,[문화],チケット,ちけっと,티켓,チケット[ちけっと],
JLPT_N3_암기장::48p,[문화],人気,にんき,인기,人気[にんき],
JLPT_N3_암기장::48p,[문화],待つ,まつ,기다리다,待つ[まつ],
JLPT_N3_암기장::48p,[문화],遊園地,ゆうえんち,유원지,遊園地[ゆうえんち],
JLPT_N3_암기장::48p,[문화],旅行,りょこう,여행,旅行[りょこう],
JLPT_N3_암기장::48p,[문화],渡す,わたす,건네주다,渡す[わたす],
JLPT_N3_암기장::48p,"[수업, 일]",アルバイト,あるばいと,아르바이트,アルバイト[あるばいと],
JLPT_N3_암기장::48p,"[수업, 일]",動かす,うごかす,"작동시키다, 움직이다",動かす[うごかす],
JLPT_N3_암기장::48p,"[수업, 일]",動く,うごく,"움직이다, 작동하다",動く[うごく],
JLPT_N3_암기장::48p,"[수업, 일]",客,きゃく,손님,客[きゃく],
JLPT_N3_암기장::48p,"[수업, 일]",コピー機,こぴーき,복사기,コピー機[こぴーき],
JLPT_N3_암기장::48p,"[수업, 일]",壊れる,こわれる,고장 나다,壊れる[こわれる],
JLPT_N3_암기장::48p,"[수업, 일]",作文,さくぶん,작문,作文[さくぶん],
JLPT_N3_암기장::48p,"[수업, 일]",静かだ,しずかだ,조용하다,静かだ[しずかだ],
JLPT_N3_암기장::48p,"[수업, 일]",職員,しょくいん,직원,職員[しょくいん],
JLPT_N3_암기장::48p,"[수업, 일]",先輩,せんぱい,선배,先輩[せんぱい],
JLPT_N3_암기장::48p,"[수업, 일]",駐車場,ちゅうしゃじょう,주차장,駐車場[ちゅうしゃじょう],
JLPT_N3_암기장::48p,"[수업, 일]",店長,てんちょう,점장,店長[てんちょう],
JLPT_N3_암기장::48p,"[수업, 일]",友達,ともだち,친구,友達[ともだち],
JLPT_N3_암기장::48p,"[수업, 일]",荷物,にもつ,짐,荷物[にもつ],
JLPT_N3_암기장::48p,"[수업, 일]",働く,はたらく,"일하다, 활동하다",働く[はたらく],
JLPT_N3_암기장::48p,"[수업, 일]",早く,はやく,"빨리, 일찍",早く[はやく],
JLPT_N3_암기장::48p,"[수업, 일]",休む,やすむ,쉬다,休む[やすむ],
JLPT_N3_암기장::48p,"[식당, 음식]",いらっしゃる,いらっしゃる,오시다 (来る의 존경어),いらっしゃる[いらっしゃる],
JLPT_N3_암기장::48p,"[식당, 음식]",うまい,うまい,"잘하다, 솜씨가 뛰어나다",うまい[うまい],
JLPT_N3_암기장::48p,"[식당, 음식]",売り切れ,うりきれ,매진,売り切れ[うりきれ],
JLPT_N3_암기장::48p,"[식당, 음식]",お菓子,おかし,과자,お菓子[おかし],
JLPT_N3_암기장::48p,"[식당, 음식]",お腹が空く,おなかがすく,배가 고프다,お腹が空く[おなかがすく],
JLPT_N3_암기장::48p,"[식당, 음식]",外国人,がいこくじん,외국인,外国人[がいこくじん],
JLPT_N3_암기장::49p,"[식당, 음식]",歓迎会,かんげいかい,환영회,歓迎会[かんげいかい],
JLPT_N3_암기장::49p,"[식당, 음식]",観光地,かんこうち,관광지,観光地[かんこうち],
JLPT_N3_암기장::49p,"[식당, 음식]",ケーキ,けーき,케이크,ケーキ[けーき],
JLPT_N3_암기장::49p,"[식당, 음식]",魚,さかな,생선,魚[さかな],
JLPT_N3_암기장::49p,"[식당, 음식]",下げる,さげる,치우다,下げる[さげる],
JLPT_N3_암기장::49p,"[식당, 음식]",皿,さら,접시,皿[さら],
JLPT_N3_암기장::49p,"[식당, 음식]",ジュース,じゅーす,주스,ジュース[じゅーす],
JLPT_N3_암기장::49p,"[식당, 음식]",食べ物,たべもの,"음식, 먹을 것",食べ物[たべもの],
JLPT_N3_암기장::49p,"[식당, 음식]",テーブル,てーぶる,테이블,テーブル[てーぶる],
JLPT_N3_암기장::49p,"[식당, 음식]",冷やす,ひやす,"차게 하다, 식히다",冷やす[ひやす],
JLPT_N3_암기장::49p,"[식당, 음식]",料理,りょうり,요리,料理[りょうり],
JLPT_N3_암기장::49p,"[식당, 음식]",冷蔵庫,れいぞうこ,냉장고,冷蔵庫[れいぞうこ],
JLPT_N3_암기장::49p,"[과제, 회의]",忙しい,いそがしい,바쁘다,忙しい[いそがしい],
JLPT_N3_암기장::49p,"[과제, 회의]",おかげさまで,おかげさまで,덕분에,おかげさまで[おかげさまで],
JLPT_N3_암기장::49p,"[과제, 회의]",会議,かいぎ,회의,会議[かいぎ],
JLPT_N3_암기장::49p,"[과제, 회의]",課長,かちょう,과장(님),課長[かちょう],
JLPT_N3_암기장::49p,"[과제, 회의]",合格,ごうかく,합격,合格[ごうかく],
JLPT_N3_암기장::49p,"[과제, 회의]",コピー,こぴー,복사,コピー[こぴー],
JLPT_N3_암기장::49p,"[과제, 회의]",試験,しけん,시험,試験[しけん],
JLPT_N3_암기장::49p,"[과제, 회의]",授業,じゅぎょう,수업,授業[じゅぎょう],
JLPT_N3_암기장::49p,"[과제, 회의]",準備,じゅんび,준비,準備[じゅんび],
JLPT_N3_암기장::49p,"[과제, 회의]",資料,しりょう,자료,資料[しりょう],
JLPT_N3_암기장::49p,"[과제, 회의]",済む,すむ,끝나다,済む[すむ],
JLPT_N3_암기장::49p,"[과제, 회의]",始める,はじめる,시작하다,始める[はじめる],
JLPT_N3_암기장::49p,"[과제, 회의]",発表,はっぴょう,발표,発表[はっぴょう],
JLPT_N3_암기장::49p,"[과제, 회의]",無理,むり,무리,無理[むり],
JLPT_N3_암기장::49p,"[과제, 회의]",もらう,もらう,받다,もらう[もらう],
JLPT_N3_암기장::49p,"[과제, 회의]",レポート,れぽーと,"리포트, 보고서",レポート[れぽーと],
JLPT_N3_암기장::49p,[일상생활],暑い,あつい,덥다,暑い[あつい],
JLPT_N3_암기장::49p,[일상생활],お世話になる,おせわになる,신세를 지다,お世話になる[おせわになる],
JLPT_N3_암기장::49p,[일상생활],遅い,おそい,늦다,遅い[おそい],
JLPT_N3_암기장::49p,[일상생활],お茶を入れる,おちゃをいれる,차를 내오다,お茶を入れる[おちゃをいれる],
JLPT_N3_암기장::49p,[일상생활],片付ける,かたづける,"치우다, 정리하다",片付ける[かたづける],
JLPT_N3_암기장::49p,[일상생활],気がつく,きがつく,깨닫다,気がつく[きがつく],
